Id,gender,age,nationality,sport,ind-university_grade,ind-debateclub,ind-programming_exp,ind-international_exp,ind-entrepeneur_exp,ind-languages,ind-exact_study,ind-degree,company,decision
x4190f,male,27,Belgian,Swimming,58,True,False,True,True,3,False,master,D,False
x1133c,male,26,Dutch,Tennis,66,True,False,False,False,2,True,bachelor,D,False
x9806c,female,26,Dutch,Swimming,67,False,False,False,False,1,True,master,D,True
x5281a,male,27,Belgian,Football,61,False,False,False,False,2,False,master,D,False
x7783f,female,28,Dutch,Rugby,54,True,False,True,True,2,False,master,D,False
x2190e,male,26,Dutch,Rugby,45,False,False,False,False,1,False,bachelor,D,False
x5898e,male,32,Dutch,Football,57,False,False,True,False,1,False,phd,D,False
x7518c,male,24,Dutch,Rugby,60,True,False,False,False,2,False,master,D,False
x1465f,male,23,German,Golf,64,False,True,False,False,1,True,bachelor,D,False
x6814c,female,27,Dutch,Tennis,63,False,True,False,False,2,True,bachelor,D,False
x9688b,female,29,Belgian,Cricket,58,False,False,True,False,1,False,master,D,False
x8537d,male,32,Dutch,Rugby,55,False,False,False,False,0,False,bachelor,D,False
x7274c,male,29,Dutch,Rugby,62,False,False,True,False,1,False,master,D,False
x6946a,female,28,Dutch,Swimming,67,False,False,False,False,1,True,master,D,True
x6642e,female,23,Dutch,Running,66,True,True,False,False,1,True,bachelor,D,True
x6915a,male,25,Belgian,Swimming,70,False,True,False,False,1,True,master,D,True
x5975b,other,27,Dutch,Tennis,61,True,False,False,False,2,False,bachelor,D,False
x8828g,male,31,Dutch,Swimming,54,False,False,False,False,1,False,master,D,False
x6709g,female,22,Dutch,Tennis,68,False,True,False,False,2,True,master,D,True
x9205a,female,27,German,Chess,70,False,True,False,False,1,True,master,D,True
x7731c,male,27,Dutch,Football,65,False,True,False,False,1,True,master,D,True
x7929d,female,24,Dutch,Tennis,66,True,True,False,True,2,True,bachelor,D,False
x6579f,male,27,Dutch,Football,55,True,False,False,True,3,False,phd,D,False
x6939b,female,27,Dutch,Tennis,57,False,False,False,True,2,False,master,D,False
x2276d,female,23,Dutch,Swimming,62,False,False,False,False,1,True,bachelor,D,False
x4972b,male,30,Dutch,Rugby,54,False,False,False,False,1,False,bachelor,D,False
x6953a,male,27,Dutch,Football,61,False,False,False,False,1,False,bachelor,D,False
x4322a,female,28,German,Rugby,51,False,False,False,False,0,False,bachelor,D,False
x5817g,female,27,Dutch,Tennis,63,True,False,False,False,2,True,bachelor,D,False
x3570c,female,26,German,Tennis,68,False,True,False,False,1,True,bachelor,D,False
x4060b,male,25,Dutch,Rugby,56,False,False,True,False,2,False,master,D,False
x6502b,male,29,Dutch,Rugby,62,False,False,False,False,2,False,master,D,False
x2056e,female,26,Dutch,Chess,57,False,True,False,False,0,True,bachelor,D,False
x9631f,male,26,Dutch,Swimming,70,True,True,False,False,2,True,master,D,True
x2208a,male,24,German,Swimming,56,True,False,False,False,2,False,bachelor,D,False
x8268e,male,26,Dutch,Football,55,False,False,False,True,2,False,bachelor,D,False
x4015a,male,23,Dutch,Running,69,False,False,False,True,2,True,bachelor,D,True
x7689f,male,28,German,Golf,65,False,False,True,False,1,True,master,D,True
x1420d,male,25,German,Running,69,False,True,False,False,1,True,master,D,True
x3091e,male,26,Dutch,Swimming,66,False,True,False,False,1,True,bachelor,D,True
x3431a,male,24,Dutch,Tennis,71,True,True,False,False,2,True,master,D,True
x9923f,female,29,Dutch,Rugby,61,False,False,True,False,0,False,phd,D,False
x3958c,female,23,German,Swimming,72,False,True,False,False,1,True,master,D,True
x4359b,female,30,Dutch,Rugby,58,False,False,True,True,2,False,bachelor,D,False
x6900a,female,32,German,Golf,61,False,False,True,False,2,False,phd,D,False
x4503e,female,27,Dutch,Cricket,65,False,True,False,False,1,True,bachelor,D,True
x4599c,male,26,Dutch,Rugby,65,True,False,False,False,2,False,master,D,True
x8702e,female,22,Dutch,Chess,64,False,True,False,False,0,True,bachelor,D,False
x8552g,male,26,Dutch,Golf,68,False,True,True,False,0,True,master,D,False
x6442d,male,25,Dutch,Rugby,50,True,False,False,False,2,False,master,D,False
x9668b,male,26,Dutch,Golf,67,False,True,False,False,1,False,bachelor,D,True
x1670f,male,29,German,Rugby,56,True,False,False,True,3,False,bachelor,D,False
x8354e,male,27,Dutch,Football,55,False,False,True,False,1,False,master,D,False
x3058b,male,26,Belgian,Tennis,68,False,True,False,False,1,True,bachelor,D,False
x7980c,female,22,Belgian,Swimming,72,False,True,False,False,1,True,master,D,True
x7309e,female,31,Dutch,Cricket,59,False,False,True,False,1,False,master,D,False
x2937c,female,23,Dutch,Chess,64,False,True,False,False,0,True,bachelor,D,False
x6230d,female,28,Dutch,Swimming,73,False,True,False,False,1,True,master,D,True
x1032c,female,26,Dutch,Chess,61,False,False,False,False,0,True,master,D,False
x9004c,male,32,Dutch,Golf,68,False,True,False,False,1,True,master,D,True
x7012d,male,27,Belgian,Rugby,53,False,False,False,False,2,False,bachelor,D,False
x1855f,female,22,Dutch,Tennis,61,False,False,False,False,2,False,bachelor,D,False
x6537e,male,28,Dutch,Football,58,False,False,True,False,2,False,master,D,False
x1073c,other,29,Dutch,Football,62,True,False,False,False,2,False,master,D,False
x2713g,female,27,German,Cricket,68,True,True,False,True,2,True,bachelor,D,False
x6186b,male,28,Belgian,Football,54,False,False,False,False,2,False,master,D,False
x2483e,female,24,Dutch,Swimming,70,False,True,False,False,1,True,master,D,True
x8048d,female,21,Dutch,Swimming,78,False,True,True,False,1,True,phd,D,True
x3771d,female,24,Dutch,Swimming,65,False,True,False,False,1,True,bachelor,D,True
x9027a,female,23,Dutch,Chess,64,False,False,True,False,0,True,master,D,False
x5824d,female,26,Dutch,Chess,62,False,False,False,False,1,False,bachelor,D,False
x8674d,male,26,Dutch,Football,61,False,False,False,False,2,False,bachelor,D,False
x5180c,female,28,Dutch,Running,66,False,False,False,False,1,True,master,D,True
x7420d,male,30,Dutch,Golf,64,False,False,True,False,0,False,master,D,False
x7784f,male,24,Dutch,Rugby,56,False,False,False,True,2,False,master,D,False
x8993a,female,28,Dutch,Tennis,67,False,True,False,True,2,True,bachelor,D,True
x4413f,female,25,Dutch,Rugby,60,False,False,False,True,2,False,master,D,False
x1112e,female,29,Dutch,Rugby,57,True,False,False,True,3,False,master,D,False
x2408d,female,22,Dutch,Swimming,65,False,True,False,False,0,True,master,D,False
x4138g,male,22,Dutch,Football,71,False,True,False,False,1,True,master,D,True
x6463d,female,25,Dutch,Swimming,61,False,False,False,True,1,False,bachelor,D,False
x3522g,female,21,Dutch,Tennis,67,False,False,False,False,1,True,master,D,True
x8962f,female,24,Dutch,Chess,66,False,True,False,False,0,True,master,D,False
x3632e,male,24,Dutch,Football,51,True,False,True,True,3,False,master,D,False
x2438c,male,26,Dutch,Swimming,50,True,False,False,True,2,False,bachelor,D,False
x6665g,male,24,Dutch,Football,56,True,False,False,False,2,False,master,D,False
x5573c,male,26,German,Swimming,59,False,False,False,False,0,True,bachelor,D,False
x2521c,male,29,Dutch,Rugby,55,False,False,False,False,2,False,bachelor,D,False
x7148d,female,21,Dutch,Running,63,False,True,False,False,1,True,master,D,False
x1346g,male,29,Dutch,Football,63,True,False,False,True,3,False,master,D,False
x6390g,male,30,Dutch,Swimming,59,False,False,False,False,0,True,master,D,False
x4382c,female,28,Dutch,Running,65,False,False,False,False,1,True,bachelor,D,True
x8279a,male,27,Dutch,Tennis,64,False,False,False,False,1,True,bachelor,D,False
x3114a,male,26,Belgian,Tennis,67,False,False,False,False,2,True,bachelor,D,True
x6277f,male,26,Dutch,Cricket,64,False,False,False,False,1,True,master,D,False
x6650e,male,27,Dutch,Rugby,55,False,False,False,False,1,False,bachelor,D,False
x4416d,female,25,Dutch,Football,63,True,False,False,False,2,False,bachelor,D,False
x9934e,male,23,Dutch,Tennis,62,False,True,False,False,1,True,bachelor,D,False
x3610g,female,28,Dutch,Swimming,62,False,False,False,False,1,True,master,D,False
x8589g,male,23,Dutch,Tennis,64,False,True,False,False,1,True,bachelor,D,False
x7501b,male,27,Dutch,Football,66,False,False,False,False,2,False,phd,D,True
x7339g,female,29,Dutch,Rugby,55,False,False,False,False,2,False,bachelor,D,False
x3486f,female,23,Dutch,Tennis,69,False,True,False,False,2,True,bachelor,D,False
x7474a,female,26,Dutch,Swimming,64,False,False,False,False,1,False,bachelor,D,False
x5252f,other,32,Dutch,Cricket,66,False,True,True,False,0,True,phd,D,False
x4575b,female,28,Dutch,Football,69,False,True,False,False,1,True,master,D,True
x5788d,female,21,Dutch,Swimming,71,False,True,False,False,1,True,master,D,True
x7677a,male,25,Dutch,Rugby,64,True,False,False,True,3,False,bachelor,D,False
x3746g,female,27,Dutch,Golf,63,False,False,False,False,1,True,bachelor,D,False
x6198a,female,27,German,Rugby,71,False,True,False,False,1,True,master,D,True
x4433a,male,29,Dutch,Rugby,67,True,False,False,True,3,False,master,D,True
x7363g,male,30,Dutch,Cricket,66,False,False,True,False,1,True,master,D,True
x7802c,male,22,Dutch,Tennis,60,False,False,False,False,2,False,bachelor,D,False
x9228c,male,28,Dutch,Rugby,56,False,False,True,False,0,False,master,D,False
x8692g,female,31,Dutch,Cricket,67,False,True,False,False,2,True,master,D,True
x1704f,male,23,Dutch,Swimming,70,False,True,False,False,2,True,bachelor,D,False
x6113b,female,23,Dutch,Tennis,56,False,False,False,False,1,False,bachelor,D,False
x5817a,male,24,Dutch,Rugby,61,False,False,False,True,2,False,bachelor,D,False
x8801a,male,25,Dutch,Rugby,59,True,False,False,True,2,False,master,D,False
x2341a,male,25,Belgian,Football,69,False,True,False,False,1,True,bachelor,D,False
x1871g,female,21,Dutch,Running,63,False,False,False,False,1,True,bachelor,D,False
x1949b,male,26,Dutch,Football,68,False,False,False,False,1,True,master,D,True
x6002f,female,26,Belgian,Football,57,True,False,False,False,2,False,master,D,False
x7714b,female,24,Dutch,Chess,68,False,True,True,False,0,True,master,D,True
x7765a,male,21,Dutch,Football,62,False,False,False,False,2,True,bachelor,D,False
x1185b,male,27,Dutch,Chess,67,False,False,False,False,0,True,bachelor,D,False
x8751b,male,24,Dutch,Football,65,False,False,False,False,2,False,bachelor,D,True
x2936g,male,26,Belgian,Running,71,False,True,False,True,2,True,bachelor,D,False
x2212d,male,28,Dutch,Football,65,False,False,False,True,1,False,master,D,True
x5734c,male,30,Dutch,Rugby,67,False,False,True,False,1,False,master,D,True
x1191a,male,30,Dutch,Golf,65,False,False,True,False,1,True,bachelor,D,True
x8482e,female,23,Dutch,Tennis,69,False,True,False,False,1,True,bachelor,D,False
x1184f,female,28,Belgian,Chess,67,False,True,False,False,1,True,master,D,False
x2063e,female,24,Dutch,Running,63,False,False,False,False,1,True,bachelor,D,False
x1677c,female,22,Dutch,Chess,62,False,True,False,False,0,True,bachelor,D,False
x7415d,female,21,Belgian,Running,60,False,False,True,False,1,False,bachelor,D,False
x7229f,male,24,Belgian,Swimming,59,False,False,True,False,1,False,master,D,False
x5301b,male,21,Dutch,Swimming,56,False,False,False,False,1,False,bachelor,D,False
x8484a,female,26,Dutch,Chess,69,False,True,False,False,1,True,master,D,True
x8104e,female,22,Dutch,Cricket,69,False,True,False,False,1,True,master,D,True
x2931d,male,25,Dutch,Football,53,True,False,False,True,2,False,bachelor,D,False
x8226f,female,28,Dutch,Swimming,63,False,True,False,False,0,True,bachelor,D,False
x4440f,male,29,Dutch,Rugby,54,True,False,False,True,2,False,bachelor,D,False
x3079b,female,30,Dutch,Rugby,62,False,False,False,False,2,False,bachelor,D,False
x4993f,male,27,German,Football,58,True,False,False,True,3,False,bachelor,D,False
x3791e,female,23,Dutch,Swimming,63,False,True,False,False,0,True,master,D,False
x6937c,female,29,Belgian,Rugby,60,False,False,False,False,1,False,bachelor,D,False
x9642b,female,26,Dutch,Tennis,60,False,False,False,False,1,True,bachelor,D,False
x9127b,male,26,Dutch,Tennis,60,True,False,False,True,3,False,bachelor,D,False
x4648d,male,29,Dutch,Cricket,58,False,False,True,False,1,False,phd,D,False
x4753c,female,27,Dutch,Running,69,False,True,False,False,1,True,master,D,True
x3475d,male,22,Dutch,Tennis,67,True,True,False,False,2,True,bachelor,D,False
x2858g,male,24,Dutch,Football,58,True,False,False,True,2,False,bachelor,D,False
x2561g,male,27,Dutch,Cricket,65,False,False,False,False,0,True,master,D,False
x3616d,male,29,Dutch,Football,51,True,False,False,False,2,False,bachelor,D,False
x4217f,female,27,Dutch,Rugby,63,False,False,False,False,1,False,bachelor,D,False
x1431e,female,23,Dutch,Chess,67,False,True,False,False,0,True,master,D,False
x8407d,female,21,Dutch,Tennis,59,False,True,False,False,2,False,bachelor,D,False
x2720a,female,26,Dutch,Rugby,70,False,False,True,False,1,False,master,D,True
x4400a,male,22,Dutch,Golf,70,False,True,False,False,1,True,master,D,True
x6358e,female,28,Dutch,Football,60,False,False,True,False,1,False,bachelor,D,False
x6803b,female,21,Dutch,Chess,70,False,True,False,False,1,True,master,D,True
x1492d,female,24,Dutch,Swimming,57,False,False,False,False,1,False,bachelor,D,False
x1840c,male,26,Dutch,Football,56,False,False,True,False,0,False,bachelor,D,False
x4540g,male,24,Dutch,Tennis,61,False,False,True,True,2,False,master,D,False
x8793g,male,28,Dutch,Swimming,65,False,False,False,False,2,True,bachelor,D,True
x9804d,male,26,Dutch,Swimming,69,False,False,True,False,1,True,master,D,True
x3150g,male,24,Dutch,Tennis,60,True,False,False,True,3,False,bachelor,D,False
x3009b,female,25,Dutch,Tennis,64,False,True,False,False,1,True,bachelor,D,False
x2330g,male,28,Dutch,Rugby,55,True,False,False,True,2,False,master,D,False
x8831f,female,24,Belgian,Swimming,65,False,True,False,False,2,False,master,D,True
x5001f,male,28,Dutch,Cricket,69,False,True,False,False,1,True,master,D,True
x7241f,male,27,Dutch,Golf,70,False,True,False,False,1,True,master,D,True
x7671a,male,30,Belgian,Football,66,False,False,True,False,1,False,master,D,True
x8155b,male,32,German,Swimming,53,False,False,True,False,0,False,bachelor,D,False
x2852b,female,25,Dutch,Chess,75,False,True,True,False,1,True,phd,D,True
x2753g,male,27,Dutch,Football,69,False,False,False,True,2,True,bachelor,D,False
x4645c,female,28,Dutch,Rugby,68,False,True,True,True,1,False,phd,D,True
x8431b,female,23,Dutch,Chess,66,False,True,False,False,0,True,master,D,False
x7380g,female,25,Dutch,Running,69,False,True,False,False,0,True,master,D,False
x7002g,female,23,Dutch,Golf,67,False,True,False,False,1,True,bachelor,D,False
x8853e,male,25,Dutch,Rugby,57,True,False,False,False,2,False,bachelor,D,False
x7956e,male,30,Dutch,Football,55,True,False,False,True,3,False,master,D,False
x5027b,male,28,Dutch,Running,63,False,True,False,False,0,True,master,D,False
x3919f,female,25,Dutch,Tennis,58,False,False,False,False,1,False,bachelor,D,False
x5450e,male,25,Dutch,Football,70,False,True,False,False,1,True,bachelor,D,False
x7374b,male,27,German,Football,51,True,False,False,False,2,False,bachelor,D,False
x2524b,female,24,Dutch,Swimming,59,True,False,False,False,2,False,bachelor,D,False
x2785b,male,29,Dutch,Tennis,64,True,False,False,False,2,False,master,D,False
x3179c,female,25,Dutch,Football,71,False,True,False,True,2,True,bachelor,D,True
x1377g,female,23,Dutch,Running,62,False,True,False,False,0,True,bachelor,D,False
x2530f,male,30,Dutch,Football,54,True,False,False,True,3,False,bachelor,D,False
x8073b,male,23,Belgian,Running,66,True,True,False,False,1,True,bachelor,D,False
x7692f,male,28,Dutch,Football,72,False,True,False,False,2,True,master,D,True
x8567c,male,24,Dutch,Rugby,48,False,False,False,False,2,False,bachelor,D,False
x4485g,female,22,German,Running,59,False,False,False,False,1,False,bachelor,D,False
x1763f,male,24,Dutch,Rugby,59,True,False,False,True,3,False,master,D,False
x4259b,male,28,Dutch,Golf,65,False,False,True,False,1,True,master,D,False
x8297f,male,26,German,Tennis,63,False,True,False,False,2,True,bachelor,D,False
x2425f,male,26,Belgian,Football,60,True,False,False,True,3,False,master,D,False
x9823c,male,24,Dutch,Football,57,False,False,False,False,1,True,bachelor,D,False
x6058g,female,25,Dutch,Football,63,True,False,True,False,3,False,master,D,False
x8394g,male,30,Dutch,Rugby,66,False,False,False,False,2,False,master,D,True
x8852a,male,25,Belgian,Rugby,60,True,False,False,False,2,False,master,D,False
x8953c,male,26,Dutch,Cricket,64,False,True,False,False,1,False,bachelor,D,False
x6484c,male,32,Dutch,Swimming,62,False,False,True,False,1,False,phd,D,False
x5612g,female,22,German,Swimming,69,False,True,False,False,1,True,master,D,True
x5035a,female,25,Dutch,Chess,63,False,False,True,False,1,True,master,D,False
x7373a,female,30,Dutch,Rugby,59,True,False,False,True,2,False,bachelor,D,False
x6294c,female,26,Dutch,Running,58,False,False,False,False,0,False,bachelor,D,False
x4996c,female,32,Dutch,Swimming,53,False,False,True,False,0,False,master,D,False
x9789a,male,24,Dutch,Tennis,56,True,False,False,True,3,False,bachelor,D,False
x8583a,female,28,Dutch,Running,59,False,False,False,False,1,True,bachelor,D,False
x4100c,female,27,Dutch,Swimming,66,False,True,False,False,1,True,bachelor,D,True
x6097d,female,27,Dutch,Cricket,68,False,True,False,False,1,True,bachelor,D,True
x5831f,female,27,Dutch,Football,50,True,False,True,False,2,False,bachelor,D,False
x4252c,female,28,Dutch,Chess,69,False,True,False,False,0,True,master,D,False
x1752a,male,21,Dutch,Swimming,71,False,False,False,False,1,True,master,D,True
x2788d,male,30,Dutch,Rugby,60,False,False,True,False,1,False,master,D,False
x4621c,female,28,Dutch,Running,64,False,False,False,False,2,True,bachelor,D,False
x5129b,male,25,German,Tennis,56,True,False,False,True,2,False,bachelor,D,False
x4371g,female,21,Dutch,Chess,58,False,False,False,False,0,False,bachelor,D,False
x8883f,female,26,Dutch,Running,55,False,False,False,False,0,False,bachelor,D,False
x1368g,female,24,Dutch,Football,62,False,False,False,False,2,False,bachelor,D,False
x7352d,male,25,Dutch,Chess,66,False,True,False,False,0,True,master,D,False
x4536a,female,25,Dutch,Running,65,False,False,True,False,1,False,master,D,True
x8326b,male,24,Dutch,Swimming,64,True,False,False,True,2,False,bachelor,D,False
x8426b,male,26,Dutch,Football,58,False,False,False,False,1,False,bachelor,D,False
x2494a,male,26,Belgian,Rugby,61,True,False,False,True,3,False,master,D,False
x1822c,male,24,Belgian,Football,49,True,False,True,False,2,False,master,D,False
x7344g,female,25,Dutch,Running,63,False,False,False,False,1,True,bachelor,D,False
x1748d,male,26,Dutch,Rugby,59,False,False,True,True,2,False,phd,D,False
x8720d,male,26,Dutch,Golf,56,False,False,True,False,1,False,master,D,False
x6920e,male,28,Dutch,Cricket,54,False,False,False,False,0,False,bachelor,D,False
x6362a,male,27,Dutch,Football,50,True,False,False,True,3,False,bachelor,D,False
x8139b,male,26,Dutch,Rugby,55,False,False,False,True,2,False,bachelor,D,False
x4446c,male,24,Dutch,Cricket,64,False,True,False,False,1,True,bachelor,D,False
x1624a,male,25,German,Rugby,68,True,False,False,True,2,False,master,D,True
x9768d,female,27,German,Swimming,63,False,False,True,False,1,False,master,D,False
x6625c,male,32,Dutch,Football,50,False,False,True,False,0,False,bachelor,D,False
x4894f,male,29,Dutch,Rugby,52,False,False,False,True,2,False,master,D,False
x6441a,male,30,Dutch,Football,62,True,False,False,True,2,False,bachelor,D,False
x4872a,male,29,Dutch,Football,68,False,False,False,False,2,True,master,D,True
x3084c,female,22,Dutch,Chess,72,False,True,True,False,1,True,master,D,True
x3753a,male,28,Dutch,Football,67,True,False,False,True,2,True,bachelor,D,False
x4584g,male,23,Dutch,Football,65,False,False,True,False,1,True,bachelor,D,True
x5794e,other,26,Dutch,Rugby,60,False,False,False,True,2,False,bachelor,D,False
x4738g,female,21,Dutch,Running,65,False,False,False,False,1,True,bachelor,D,False
x6916d,female,23,Dutch,Swimming,70,True,True,False,False,2,True,bachelor,D,True
x8370a,male,24,Dutch,Tennis,68,True,False,False,False,2,True,bachelor,D,True
x6306f,male,29,Dutch,Cricket,56,False,False,False,False,0,False,bachelor,D,False
x9792g,male,28,Dutch,Swimming,53,True,False,False,False,2,False,master,D,False
x1172f,male,30,Dutch,Football,59,False,False,True,False,1,False,master,D,False
x8878f,female,25,Dutch,Swimming,58,False,False,False,False,1,False,bachelor,D,False
x9392b,male,26,German,Rugby,63,False,False,True,False,1,True,bachelor,D,False
x3652a,male,21,Dutch,Tennis,68,True,True,False,True,2,True,master,D,False
x6929e,other,29,Dutch,Rugby,59,False,False,False,False,1,False,master,D,False
x1622b,male,29,Dutch,Golf,59,False,False,True,False,0,False,master,D,False
x4347c,male,28,Dutch,Swimming,64,False,False,False,False,2,False,master,D,False
x8302g,female,23,Dutch,Swimming,64,False,False,False,False,1,True,bachelor,D,False
x9939d,female,24,Dutch,Football,64,True,True,False,True,2,False,bachelor,D,False
x4116f,female,21,Dutch,Swimming,64,False,True,False,False,0,True,master,D,False
x2905c,male,31,Dutch,Swimming,57,False,False,True,False,1,False,phd,D,False
x7752d,female,26,Dutch,Football,68,False,False,False,False,1,True,master,D,False
x6835f,female,24,German,Swimming,68,False,True,False,False,2,True,bachelor,D,False
x8019a,female,30,Dutch,Rugby,55,True,False,False,True,3,False,master,D,False
x6141f,female,28,Dutch,Chess,75,False,True,False,False,1,True,phd,D,True
x7148f,male,25,Dutch,Football,62,False,False,False,False,1,True,bachelor,D,False
x8058d,male,30,German,Swimming,67,True,False,False,False,2,False,master,D,True
x7316d,female,23,Dutch,Swimming,75,False,True,False,False,1,True,phd,D,True
x7625c,male,32,Belgian,Rugby,62,False,True,True,False,0,True,bachelor,D,False
x8326d,female,23,Dutch,Chess,74,False,True,False,False,1,True,phd,D,True
x2343b,male,29,Dutch,Rugby,66,False,True,True,False,0,True,master,D,False
x1881c,male,29,German,Rugby,60,False,False,False,False,2,False,bachelor,D,False
x7490f,female,28,Belgian,Chess,64,False,True,False,False,1,True,master,D,False
x7923e,male,29,Dutch,Cricket,65,False,False,True,False,1,False,master,D,True
x8420e,male,21,Dutch,Football,69,False,True,False,False,2,True,master,D,True
x6541f,female,22,German,Chess,64,False,True,False,False,1,False,bachelor,D,False
x6240d,female,31,Dutch,Golf,73,False,False,True,False,2,True,phd,D,True
x4968c,male,29,Dutch,Football,58,True,False,False,False,2,False,master,D,False
x7096g,male,28,Dutch,Running,69,False,True,False,False,1,True,master,D,True
x9955e,male,23,Dutch,Cricket,63,False,True,False,False,1,True,bachelor,D,False
x4230e,male,27,Dutch,Rugby,62,True,False,False,False,2,False,bachelor,D,False
x4706a,male,28,Dutch,Rugby,65,False,True,True,False,2,True,master,D,True
x8575g,male,30,Dutch,Rugby,57,True,False,False,True,3,False,bachelor,D,False
x8509d,male,29,Dutch,Golf,59,False,False,True,False,0,False,phd,D,False
x5031b,female,26,Dutch,Chess,65,False,True,False,False,0,True,bachelor,D,False
x9930f,male,21,Dutch,Football,58,False,False,False,False,1,False,bachelor,D,False
x7103d,female,32,Dutch,Golf,57,False,False,False,False,1,False,bachelor,D,False
x3847e,female,27,Dutch,Football,63,True,True,False,False,2,True,bachelor,D,False
x7585f,female,27,Dutch,Chess,73,False,True,True,False,1,True,phd,D,True
x7537a,female,22,Dutch,Chess,72,False,True,False,False,1,True,master,D,True
x7487c,female,22,Dutch,Football,70,False,True,False,False,1,True,bachelor,D,True
x9142e,male,28,Dutch,Rugby,63,False,True,False,False,0,True,master,D,False
x7164g,female,29,German,Football,65,False,False,True,False,1,True,master,D,True
x4897g,male,28,Dutch,Cricket,54,False,False,False,False,1,False,master,D,False
x3124f,male,26,Dutch,Tennis,62,True,False,False,False,2,False,bachelor,D,False
x4337d,female,25,Dutch,Chess,55,False,False,False,False,0,False,bachelor,D,False
x8643d,male,29,German,Rugby,60,False,False,False,False,2,False,master,D,False
x8978a,female,21,Belgian,Golf,72,False,True,False,False,1,True,master,D,True
x4608f,female,27,Dutch,Football,55,True,False,True,True,3,False,master,D,False
x9387g,male,25,Belgian,Rugby,59,True,False,False,False,2,False,bachelor,D,False
x5855g,female,24,German,Chess,66,False,False,False,False,1,True,master,D,True
x6111g,female,22,Dutch,Swimming,58,False,True,False,False,1,False,bachelor,D,False
x1582a,female,27,German,Rugby,67,False,False,True,False,1,True,phd,D,True
x7640d,female,29,Dutch,Football,63,True,False,False,True,3,False,bachelor,D,False
x9028c,male,28,Dutch,Chess,69,False,True,False,False,0,True,phd,D,False
x2411e,female,28,Dutch,Chess,66,True,True,False,False,1,True,bachelor,D,True
x8506d,female,21,Dutch,Tennis,69,False,True,False,False,1,True,bachelor,D,False
x3680c,male,31,Dutch,Cricket,61,False,False,True,False,0,False,master,D,False
x4226d,male,27,Dutch,Rugby,54,False,False,False,False,1,False,master,D,False
x9075e,male,22,Dutch,Football,67,False,False,False,False,2,True,bachelor,D,True
x4087e,female,26,Dutch,Tennis,65,False,False,False,False,1,True,master,D,True
x2900d,female,24,Dutch,Football,65,False,True,False,False,2,True,master,D,True
x1190b,male,25,Dutch,Football,53,True,False,False,False,1,False,bachelor,D,False
x2537a,male,25,Dutch,Rugby,55,True,False,False,True,2,False,bachelor,D,False
x5626d,female,28,Dutch,Rugby,60,True,False,False,False,2,False,bachelor,D,False
x8632d,female,30,Dutch,Rugby,63,False,True,False,False,0,True,phd,D,False
x5899a,female,26,Dutch,Chess,65,False,True,False,False,1,False,bachelor,D,True
x5799b,male,24,Dutch,Football,57,False,False,True,False,2,False,bachelor,D,False
x2915f,male,26,Dutch,Football,56,True,False,False,False,2,False,master,D,False
x3921c,male,30,Dutch,Rugby,53,False,False,False,False,2,False,bachelor,D,False
x9999d,female,28,Dutch,Running,60,False,False,False,False,0,False,bachelor,D,False
x7374c,male,23,Dutch,Swimming,70,False,True,False,False,1,True,master,D,True
x2567b,female,28,Dutch,Football,61,False,False,False,False,1,False,master,D,False
x6958a,male,26,Dutch,Football,70,False,True,False,False,1,True,bachelor,D,True
x4178f,other,26,Belgian,Running,72,False,True,False,False,1,True,master,D,True
x6933b,male,25,Dutch,Football,58,True,False,False,True,3,False,bachelor,D,False
x3315e,male,32,Dutch,Rugby,56,False,False,True,False,1,False,master,D,False
x7661a,male,26,Dutch,Cricket,59,False,False,False,False,1,False,bachelor,D,False
x2326b,male,28,Dutch,Football,55,True,False,True,True,3,False,master,D,False
x6362b,male,30,Dutch,Football,54,True,False,False,False,2,False,bachelor,D,False
x6423a,male,25,Dutch,Tennis,65,True,True,False,False,2,True,bachelor,D,True
x2097e,male,24,Belgian,Football,59,False,True,False,True,1,False,bachelor,D,False
x7290c,female,27,Dutch,Football,57,False,False,False,False,1,False,bachelor,D,False
x2159f,female,30,Dutch,Football,60,False,False,True,False,1,False,master,D,False
x9738a,male,22,Dutch,Cricket,64,False,True,False,False,2,True,bachelor,D,False
x1142c,male,26,German,Football,58,False,False,False,False,2,False,bachelor,D,False
x3065c,male,25,Dutch,Rugby,55,True,False,False,True,3,False,bachelor,D,False
x6029d,male,24,Dutch,Football,52,False,False,False,True,2,False,bachelor,D,False
x1874c,male,27,Dutch,Tennis,62,True,False,False,True,2,False,master,D,False
x4685f,female,23,Dutch,Chess,61,False,False,False,False,0,True,bachelor,D,False
x5886c,male,28,Dutch,Rugby,55,False,False,True,False,1,False,master,D,False
x2827e,male,30,German,Cricket,70,False,True,True,False,0,True,master,D,False
x4236c,male,27,Dutch,Cricket,63,False,False,True,False,1,False,bachelor,D,False
x5653f,male,28,Belgian,Rugby,64,False,True,True,False,2,True,master,D,False
x3808f,male,25,Dutch,Rugby,50,False,False,False,False,1,False,bachelor,D,False
x3073c,male,26,Dutch,Football,49,True,False,False,True,2,False,bachelor,D,False
x1668f,female,27,German,Rugby,55,False,False,True,False,1,False,master,D,False
x8418d,male,26,Dutch,Football,49,False,False,False,True,2,False,bachelor,D,False
x7604a,male,30,Dutch,Football,62,True,False,True,True,3,False,master,D,False
x4072d,female,27,Dutch,Running,73,False,True,False,False,1,True,master,D,True
